LoanCurrentDaysDelinquent,LP_CustomerPrincipalPayments,LP_GrossPrincipalLoss,LP_CustomerPayments,LP_InterestandFees,LP_ServiceFees,MonthlyLoanPayment,AvailableBankcardCredit,RevolvingCreditBalance
0,9000.0,0.0,11274.75,2274.75,-91.42,355.42,0.0,10307.0
0,10000.0,0.0,14373.46,4373.46,-162.02,408.2,9977.0,59529.0
0,15000.0,0.0,16330.48,1330.48,-53.46,439.3,53227.0,12011.0
0,2500.0,0.0,3032.61,532.61,-40.94,84.23,1000.0,989.0
5,7326.94,0.0,10034.64,2707.7,-216.79,836.22,12335.0,6215.0
320,528.27,4271.73,821.9,293.63,-20.77,164.38,12167.0,8264.0
640,434.89,3565.11,1503.61,1068.72,-19.09,174.2,0.0,7226.0
634,18.39,1981.61,134.83,116.44,-0.82,74.83,1106.0,594.0
84,1429.93,0.0,2009.97,580.04,-36.25,87.39,954.0,2546.0
0,4900.01,0.0,7057.21,2157.2,-84.6,196.12,11739.0,62966.0
0,4000.0,0.0,4269.24,269.24,-25.08,130.46,28828.0,10972.0
0,3200.0,0.0,3722.48,522.48,-17.71,134.97,610.0,2985.0
0,3000.0,0.0,3829.03,829.03,-40.46,112.24,0.0,0.0
0,3100.0,0.0,3371.76,271.76,-9.13,130.75,334.0,9990.0
0,2199.59,0.0,2691.38,491.79,-35.54,75.03,3540.0,2060.0
498,639.44,11360.56,2099.82,1460.38,-59.17,349.97,11493.0,2354.0
235,489.53,2510.47,1221.39,731.86,-20.92,135.71,2607.0,3430.0
0,25000.0,0.0,28934.67,3934.67,-185.26,679.71,14235.0,14965.0
0,10000.0,0.0,10492.6,492.6,-58.72,315.17,36150.0,13650.0
0,10000.0,0.0,12315.91,2315.91,-85.8,408.2,0.0,0.0
0,5000.0,0.0,5177.52,177.52,-5.73,214.98,421.0,100271.0
0,15000.0,0.0,19836.69,4836.69,-193.62,440.09,32701.0,32299.0
0,4401.67,0.0,6686.14,2284.47,-77.24,180.82,515.0,3851.0
0,1000.0,0.0,1590.95,590.95,-17.85,44.11,1580.0,12155.0
908,1729.22,3270.78,2783.4,1054.18,-52.99,185.56,8243.0,21787.0
0,5999.99,0.0,7446.27,1446.28,-52.78,244.95,219.0,1966.0
0,10000.0,0.0,10119.35,119.35,-14.92,313.36,21869.0,3931.0
0,2000.0,0.0,2098.81,98.81,-13.92,61.85,26815.0,4072.0
0,4999.99,0.0,7301.91,2301.92,-84.47,204.8,5925.0,19451.0
0,6000.0,0.0,6534.41,534.41,-73.22,186.09,34430.0,1320.0
0,6500.0,0.0,8536.14,2036.14,-58.2,294.0,1957.0,9378.0
0,2000.0,0.0,2020.38,20.38,-3.6,171.81,31899.0,13712.0
0,4000.0,0.0,5516.41,1516.41,-47.74,173.71,4489.0,1011.0
0,2000.0,0.0,2244.99,244.99,-10.44,77.9,2441.0,659.0
370,924.19,3075.81,1738.33,814.14,-33.21,158.03,8556.0,14016.0
0,10000.0,0.0,10757.8808,757.8808,-35.96,377.98,5295.0,6545.0
149,212.24,3787.76,509.34,297.1,-9.91,169.78,8735.0,10390.0
0,1099.99,0.0,1172.82,72.83,-9.11,34.47,3902.0,15022.0
259,903.96,3596.04,1680.1,776.14,-34.97,169.51,12474.0,11253.0
726,205.66,3794.34,522.6,316.94,-9.91,174.2,116.0,19298.0
0,20000.0,0.0,21985.65,1985.65,-182.33,653.73,19211.0,85589.0
0,7000.0,0.0,10602.65,3602.65,-111.87,305.66,14122.0,36530.0
0,2000.0,0.0,2124.38,124.38,-3.99,86.3,4194.0,26606.0
0,2000.0,0.0,2258.08,258.08,-9.92,80.57,92.0,658.0
0,2999.99,0.0,3967.29,967.3,-30.45,130.28,1506.0,4430.0
0,17500.0,0.0,18633.15,1133.15,-174.6,536.28,20698.0,1002.0
0,4250.0,0.0,4883.03,633.03,-68.82,135.54,7349.0,24960.0
0,2999.99,0.0,3462.71,462.72,-44.52,97.37,6126.0,13674.0
0,7000.0,0.0,10541.34,3541.34,-122.17,293.3,1615.0,11590.0
0,2999.99,0.0,3159.89,159.9,-13.07,266.88,1274.0,1976.0
0,2500.0,0.0,3103.09,603.09,-24.13,99.39,3056.0,17214.0
0,4000.0,0.0,4744.23,744.23,-23.8,172.6,7210.0,136158.0
0,4500.0,0.0,5810.38,1310.38,-23.9,182.39,2474.0,9431.0
0,7500.0,0.0,8532.69,1032.69,-35.0,316.34,7643.0,14357.0
152,1432.15,11067.85,5125.51,3693.36,-128.82,394.27,4.0,7956.0
226,119.65,3380.35,303.98,184.33,-5.8,151.99,3449.0,6104.0
223,622.72,9377.28,1956.6,1333.88,-57.17,283.8,232.0,6518.0
0,19999.99,0.0,22492.22,2492.23,-125.74,527.88,10038.0,3274.0
446,1196.32,13803.68,2318.52,1122.2,-49.06,579.63,559.0,13383.0
375,466.85,2033.15,972.7,505.85,-20.02,98.77,0.0,3394.0
0,15500.0,0.0,16168.03,668.03,-45.6,365.9,7641.0,10755.0
0,6500.0,0.0,6525.72,25.72,-1.42,234.96,13900.0,12107.0
0,4000.0,0.0,4254.1701,254.1701,-12.73,148.25,158.0,5385.0
253,1325.55,2174.45,2369.12,1043.57,-41.55,139.36,1124.0,4246.0
0,12000.0,0.0,13116.19,1116.19,-66.19,419.46,491.0,28809.0
438,1410.56,3589.44,3048.36,1637.8,-51.19,217.74,65.0,164573.0
0,2500.0,0.0,2773.31,273.31,-6.42,108.87,0.0,0.0
0,5000.0,0.0,5567.9,567.9,-22.82,146.43,2205.0,31805.0
0,15000.0,0.0,21097.39,6097.39,-257.79,585.74,11419.0,18331.0
0,5000.0,0.0,7856.49,2856.49,-88.72,218.33,1914.0,31703.0
0,2500.0,0.0,3288.34,788.34,-42.07,91.26,2610.0,1898.0
39,3326.13,0.0,5030.92,1704.79,-93.12,251.94,12000.0,0.0
0,11000.0,0.0,11884.86,884.86,-102.42,347.96,5228.0,14110.0
3,4408.53,0.0,7265.08,2856.55,-110.96,280.58,96.0,768.0
121,424.84,2575.16,866.16,441.32,-30.35,72.18,12047.0,4483.0
0,3000.0,0.0,3245.1,245.1,-10.61,282.37,157.0,6489.0
0,15750.0,0.0,16406.25,656.25,-67.39,506.29,118661.0,43757.0
0,10000.0,0.0,13625.91,3625.91,-141.58,400.83,2450.0,8795.0
246,171.91,3828.09,601.65,429.74,-16.27,120.33,7202.0,30424.0
0,7499.99,0.0,8470.57,970.58,-103.81,239.72,28739.0,13807.0
0,2000.0,0.0,2061.86,61.86,-10.93,0.0,77585.0,7145.0
1451,38.77,2461.23,113.09,74.32,-2.12,113.09,3571.0,3437.0
126,69.26,3930.74,173.71,104.45,-3.29,173.71,12099.0,31865.0
0,4999.99,0.0,6169.94,1169.95,-46.11,199.78,3798.0,71202.0
456,0.0,4000.0,0.0,0.0,0.0,173.71,4.0,506.0
696,874.92,6625.08,1836.9,961.98,-35.64,306.15,45001.0,36028.0
0,10000.0,0.0,10665.0193,665.0193,-38.62,358.22,5096.0,23446.0
0,14500.0,0.0,16866.8,2366.8,-232.04,469.24,16493.0,36757.0
0,4000.0,0.0,4597.9,597.9,-43.01,136.52,1835.0,804.0
0,14000.0,0.0,14110.39,110.39,-18.25,426.22,19837.0,263.0
305,1697.15,13302.85,5249.52,3552.37,-143.93,437.46,19130.0,11067.0
0,3800.0,0.0,4138.39,338.39,-31.1,124.21,5973.0,22733.0
0,10000.0,0.0,13027.67,3027.67,-123.94,290.18,543.0,3707.0
0,3500.0,0.0,3527.11,27.11,-5.43,299.61,53749.0,2751.0
0,3000.0,0.0,3530.61,530.61,-16.59,130.65,523.0,2377.0
0,3250.0,0.0,4558.11,1308.11,-48.46,132.66,2627.0,1495.0
0,2000.0,0.0,2388.34,388.34,-27.93,68.26,30474.0,20447.0
0,4500.0,0.0,4886.38,386.38,-37.55,145.82,24881.0,13440.0
0,25000.0,0.0,26677.79,1677.79,-69.96,718.91,5070.0,9674.0
0,2999.42,0.0,4348.29,1348.87,-49.97,122.46,153.0,8348.0
0,2500.0,0.0,2861.59,361.59,-10.63,111.68,262.0,7260.0
0,8000.0,0.0,9038.63,1038.63,-125.28,251.76,25036.0,34864.0
0,18999.99,0.0,23092.68,4092.69,-279.37,448.53,20428.0,35820.0
0,1500.0,0.0,1841.43,341.43,-24.68,51.15,1542.0,75758.0
42,1534.66,0.0,2123.25,588.59,-40.62,103.25,22596.0,17076.0
0,2500.0,0.0,2995.67,495.67,-24.97,92.72,703.0,6527.0
0,1500.0,0.0,1916.25,416.25,-19.79,56.51,1393.0,4172.0
0,7500.0,0.0,8137.8967,637.8967,-26.04,296.97,7285.0,22509.0
121,43.75,2456.25,100.71,56.96,3.01,100.71,168.0,2332.0
0,2000.0,0.0,2636.05,636.05,-25.35,79.64,4377.0,1672.0
611,432.88,3567.12,1042.26,609.38,-19.18,173.71,6191.0,38757.0
0,2000.0,0.0,2000.0,0.0,0.05,78.46,898.0,1974.0
192,1128.01,2871.99,2764.36,1636.35,-41.05,173.71,110.0,54710.0
0,15000.0,0.0,17529.8,2529.8,-174.59,516.24,17653.0,36547.0
0,2000.0,0.0,2321.74,321.74,-23.13,68.26,12521.0,7957.0
1158,138.05,861.95,271.44,133.39,-5.26,37.68,0.0,0.0
0,2500.0,0.0,3089.55,589.55,-18.55,108.57,195.0,5089.0
0,7500.0,0.0,12155.47,4655.47,-141.39,0.0,5729.0,34320.0
0,14749.99,0.0,17711.71,2961.72,-182.15,520.46,67369.0,42581.0
711,7447.21,52.79,7879.22,432.01,-16.77,715.6,8823.0,1677.0
0,4000.0,0.0,6044.52,2044.52,-65.43,172.56,0.0,3082.0
0,2000.01,0.0,3223.07,1223.06,-35.95,82.51,12894.0,906.0
569,853.08,9146.92,3458.19,2605.11,-92.25,305.29,829.0,5296.0
0,10000.0,0.0,13524.29,3524.29,-135.6,402.85,25178.0,15323.0
325,424.94,14575.06,1230.36,805.42,-37.45,410.12,2356.0,3059.0
449,358.75,3641.25,859.9,501.15,-16.18,171.98,9295.0,3442.0
0,8000.0,0.0,8467.0393,467.0393,-29.06,282.05,1969.0,10293.0
576,513.62,14486.38,2626.08,2112.46,-49.9,440.18,5539.0,13861.0
0,4000.0,0.0,4729.46,729.46,-42.9,142.61,25602.0,7648.0
0,4000.0,0.0,4589.36,589.36,-21.17,165.15,74161.0,110673.0
0,1999.53,0.0,2074.64,75.11,-7.8,64.2,9257.0,293.0
0,7500.0,0.0,7964.1,464.1,-21.6,284.41,5714.0,7166.0
625,216.83,5283.17,425.06,208.23,-9.1,212.53,23947.0,8252.0
60,1462.06,0.0,2672.95,1210.89,-55.05,381.85,3783.0,9611.0
0,3499.99,0.0,4939.54,1439.55,-54.82,141.48,513.0,1453.0
425,857.82,11088.18,2469.27,1611.45,-69.72,306.28,15831.0,5891.0
0,14500.0,0.0,18269.0,3769.0,-151.26,575.9,25635.0,28288.0
0,7500.0,0.0,9563.0,2063.0,-108.65,274.88,19998.0,52.0
0,22500.0,0.0,22969.75,469.75,-62.72,699.79,23962.0,5588.0
247,244.77,4755.23,315.16,70.39,-8.39,157.58,21105.0,9510.0
0,5999.56,0.0,6986.0,986.44,-95.75,194.45,7832.0,14432.0
0,7500.0,0.0,10277.07,2777.07,-101.9,307.2,2000.0,6694.0
618,2637.0,3363.0,5623.41,2986.41,-86.5,269.21,2880.0,5096.0
0,3500.0,0.0,4460.96,960.96,-44.79,129.89,11229.0,4820.0
284,554.01,8745.99,1097.37,543.36,-22.46,365.79,30203.0,30797.0
0,15000.0,0.0,16389.01,1389.01,-55.58,596.32,3478.0,25906.0
0,4000.0,0.0,5095.92,1095.92,-35.36,171.98,17354.0,16630.0
11,3133.34,0.0,7016.4,3883.06,-196.75,294.85,24433.0,157892.0
0,1000.0,0.0,1628.68,628.68,-17.96,45.24,0.0,12293.0
0,999.99,0.0,1471.69,471.7,-17.43,39.02,2170.0,26454.0
0,2500.0,0.0,3630.72,1130.72,-41.11,102.73,24760.0,131983.0
0,20000.0,0.0,20542.55,542.55,-37.19,689.3,18087.0,17163.0
501,1448.49,13551.51,2789.68,1341.19,-96.07,348.71,9929.0,3671.0
0,9999.99,0.0,10260.04,260.05,-14.99,358.22,29050.0,400.0
0,7500.0,0.0,8824.94,1324.94,-56.77,212.85,2973.0,9310.0
0,1600.0,0.0,1619.03,19.03,-0.83,61.81,5783.0,217.0
0,15000.0,0.0,18596.22,3596.22,-270.58,343.53,12485.0,6360.0
0,10999.99,0.0,12524.65,1524.66,-107.82,376.7,3988.0,23373.0
10,6354.89,0.0,10887.65,4532.76,-135.27,402.85,7186.0,21128.0
0,7000.0,0.0,7218.7,218.7,-8.51,280.77,4888.0,20863.0
199,827.51,1172.49,1667.7,840.19,-26.88,86.3,5186.0,1571.0
0,4999.99,0.0,5461.8,461.81,-19.0,144.77,348.0,1752.0
476,414.37,1585.63,796.4,382.03,-15.22,79.64,750.0,0.0
0,4000.0,0.0,4444.83,444.83,-18.84,375.57,1836.0,1637.0
0,1500.0,0.0,2442.45,942.45,-26.91,67.85,43.0,19128.0
662,1115.07,6384.93,2612.96,1497.89,-46.82,326.62,342.0,28133.0
428,62.31,1937.69,240.51,178.2,-2.45,80.17,1787.0,3268.0
0,3484.0,0.0,3518.82,34.82,-5.73,299.98,65936.0,10514.0
0,6500.0,0.0,6632.68,132.68,-13.62,208.94,20199.0,5101.0
5,1416.58,0.0,2474.5,1057.92,-61.31,353.5,917.0,15383.0
965,856.59,1143.4,1412.6,556.01,-26.99,74.38,3883.0,11874.0
46,726.23,0.0,1443.13,716.9,-23.91,84.89,160.0,3708.0
603,676.37,3323.63,1825.6,1149.23,-28.05,172.56,11024.0,2076.0
262,206.63,1793.37,812.95,606.32,-11.7,86.85,333.0,2478.0
194,3066.06,4433.94,6966.26,3900.2,-101.28,324.54,141.0,359.0
437,2511.29,7488.71,4834.2,2322.91,-89.36,402.85,726.0,8074.0
0,14999.0,0.0,15783.11,784.11,-39.62,555.81,3640.0,60.0
0,4500.0,0.0,5069.28,569.28,-32.21,161.96,6343.0,5114.0
0,3000.0,0.0,3404.2,404.2,-43.94,95.68,916.0,1484.0
0,1363.99,0.0,1812.2,448.21,-13.62,60.09,209.0,2704.0
0,3500.0,0.0,3700.49,200.49,-18.06,114.75,12258.0,1442.0
0,6000.0,0.0,6062.97,62.97,-2.3,184.51,1386.0,13320.0
0,10000.0,0.0,12628.43,2628.43,-168.27,231.42,5608.0,10442.0
0,1500.0,0.0,1722.87,222.87,-24.22,47.84,4304.0,14840.0
0,6000.01,0.0,6774.91,774.9,-53.46,206.5,865.0,7583.0
0,2100.0,0.0,2569.5,469.5,-20.53,81.15,364.0,2636.0
0,4000.0,0.0,4765.11,765.11,-25.49,169.85,3301.0,32438.0
536,136.91,3863.09,347.42,210.51,-6.63,173.71,500.0,0.0
0,5999.99,0.0,8023.5,2023.51,-74.25,245.76,4385.0,6520.0
649,0.0,4000.0,0.0,0.0,0.0,173.71,37133.0,5267.0
652,65.78,3934.22,173.71,107.93,-3.4,173.71,0.0,6346.0
0,230.35,0.0,1095.84,865.49,-26.2,136.98,0.0,3609.0
168,617.13,5382.87,2239.36,1622.23,-56.01,175.72,2216.0,6846.0
841,759.19,1840.81,1273.48,514.29,-24.5,97.96,352.0,398.0
0,2500.0,0.0,3270.34,770.34,-30.67,99.55,0.0,0.0
0,5999.99,0.0,6819.73,819.74,-50.58,211.56,2320.0,3448.0
0,3600.0,0.0,4047.74,447.74,-40.9,117.77,19155.0,22850.0
723,0.0,5000.0,146.67,146.67,0.0,161.67,1041.0,1459.0
823,610.44,2389.56,1492.81,882.37,-25.13,135.71,6869.0,1064.0
0,15000.0,0.0,15455.36,455.36,-25.34,380.66,11777.0,22728.0
784,61.43,2938.57,254.04,192.61,-5.18,134.52,135.0,2092.0
0,3000.0,0.0,3690.14,690.14,-49.32,0.0,2572.0,3128.0
0,1000.0,0.0,1167.67,167.67,-10.47,35.16,0.0,0.0
162,1331.96,2668.04,3032.43,1700.47,-45.54,173.71,1511.0,151.0
0,5800.0,0.0,7883.87,2083.87,-94.09,221.47,4916.0,861.0
0,12000.0,0.0,14003.07,2003.07,-132.21,416.87,12256.0,4542.0
0,2000.0,0.0,2934.95,934.95,-29.22,87.1,4111.0,3489.0
29,288.05,0.0,940.4,652.35,-26.03,117.55,8007.0,36452.0
0,7000.0,0.0,7848.66,848.66,-89.33,224.23,21591.0,22544.0
0,24798.56,0.0,27710.29,2911.73,-201.27,557.12,2578.0,5472.0
0,1500.0,0.0,1937.69,437.69,-23.69,54.61,859.0,5841.0
0,12000.01,0.0,12987.06,987.05,-82.3,398.51,26950.0,4852.0
121,500.18,2499.82,1142.52,642.34,-20.45,130.28,2017.0,2706.0
0,19999.84,0.0,22452.87,2453.03,-117.37,752.47,34879.0,14471.0
0,4499.99,0.0,4599.14,99.15,-6.84,154.87,4700.0,6709.0
139,1648.56,2351.44,3300.49,1651.93,-52.01,173.71,6.0,3163.0
650,235.4,3764.6,655.64,420.24,-7.17,171.41,12.0,3991.0
0,13000.0,0.0,14795.58,1795.58,-85.53,489.71,1000.0,0.0
0,4000.0,0.0,5630.46,1630.46,-50.43,135.17,2578.0,37439.0
347,175.18,5824.82,500.94,325.76,-0.99,257.97,5034.0,14659.0
0,4000.0,0.0,4005.5838,5.5838,-0.55,90.48,28163.0,7637.0
0,2000.0,0.0,2191.67,191.67,-6.97,82.19,8522.0,139024.0
0,9999.99,0.0,10057.63,57.64,-1.82,333.74,1556.0,8020.0
24,460.49,0.0,1408.6466,948.1566,-41.16,283.0,18167.0,958.0
0,11500.0,0.0,14612.62,3112.62,-120.96,342.48,994.0,3431.0
0,7000.0,0.0,8008.97,1008.97,-62.07,247.0,867.0,165987.0
0,10000.0,0.0,12041.69,2041.69,-72.21,312.99,26816.0,144.0
0,7500.0,0.0,9208.31,1708.31,-55.13,322.47,3597.0,403.0
0,1999.99,0.0,3255.13,1255.14,-35.82,90.47,1576.0,10808.0
0,2500.0,0.0,3321.38,821.38,-30.45,102.05,481.0,22400.0
0,5000.0,0.0,6856.8,1856.8,-68.01,204.8,1700.0,4600.0
0,4000.0,0.0,4831.28,831.28,-26.17,173.71,4207.0,50888.0
207,211.15,3788.85,518.28,307.13,-9.8,172.76,29017.0,11964.0
135,149.99,7350.01,638.24,488.25,-97.34,326.62,3946.0,307.0
0,1000.0,0.0,1073.63,73.63,-13.17,30.24,120042.0,4446.0
142,1092.09,1907.91,1553.1,461.01,-31.39,103.54,791.0,5598.0
0,24999.99,0.0,26347.54,1347.55,-111.54,557.12,16948.0,5631.0
178,748.36,2751.64,1671.89,923.53,-29.08,151.99,0.0,0.0
121,561.55,3438.45,1494.72,933.17,-41.25,171.08,17004.0,22781.0
675,673.6,6826.4,1622.7,949.1,-30.14,324.54,4289.0,10610.0
581,329.2,9670.8,1282.6,953.4,-33.03,305.65,92.0,4046.0
0,4000.0,0.0,5872.54,1872.54,-69.37,163.28,1702.0,61066.0
960,1536.04,7963.96,2302.02,765.98,-51.42,328.86,36124.0,16735.0
0,7500.0,0.0,8638.27,1138.27,-42.67,708.73,2705.0,6104.0
0,4000.0,0.0,5216.88,1216.88,-32.73,173.71,317.0,4438.0
0,2000.0,0.0,2149.76,149.76,-2.01,68.49,7611.0,1300.0
0,9000.0,0.0,10937.3,1937.3,-133.7,309.74,2600.0,14161.0
0,4000.0,0.0,6185.06,2185.06,-58.34,172.6,500.0,0.0
0,15000.0,0.0,18768.91,3768.91,-248.38,521.08,23236.0,39514.0
251,1418.62,7081.38,2640.8,1222.18,-52.58,330.1,2000.0,13086.0
0,1000.0,0.0,1045.83,45.83,-1.74,40.42,0.0,849.0
0,3000.0,0.0,3218.64,218.64,-33.71,91.93,25840.0,1860.0
0,4000.0,0.0,4610.68,610.68,-41.57,138.05,4583.0,6325.0
0,6200.0,0.0,8546.46,2346.46,-86.09,253.95,6105.0,970.0
0,2000.01,0.0,2105.88,105.87,-11.06,175.44,782.0,1718.0
0,2000.0,0.0,2644.34,644.34,-20.14,87.1,740.0,2444.0
191,758.19,3241.81,2069.52,1311.33,-34.87,173.71,2122.0,6878.0
0,3000.0,0.0,3395.28,395.28,-16.87,282.85,7258.0,23197.0
12,475.97,0.0,935.0493,459.0793,-19.46,234.74,2664.0,4250.0
0,4899.99,0.0,5172.13,272.14,-38.35,151.52,78864.0,10556.0
0,6000.0,0.0,8170.58,2170.58,-90.49,235.37,4070.0,1380.0
211,981.04,7018.96,2662.32,1681.28,-75.73,221.86,219.0,9081.0
233,5124.86,2375.14,7654.58,2529.72,-108.21,286.39,500.0,112.0
0,3000.02,0.0,4837.67,1837.65,-53.58,134.52,0.0,2093.0
0,4000.0,0.0,4911.82,911.82,-28.7,173.71,6781.0,87519.0
0,1046.58,0.0,2527.0312,1480.4512,-82.93,634.84,6920.0,13315.0
192,2231.67,2768.33,3097.44,865.77,-59.76,172.08,4003.0,4097.0
0,5000.0,0.0,5790.87,790.87,-37.28,188.91,173.0,4800.0
892,3896.18,3303.82,4877.28,981.1,-94.32,233.68,34506.0,22024.0
0,6500.0,0.0,7107.41,607.41,-18.99,283.07,31.0,18269.0
442,765.92,9234.08,1032.48,266.56,-18.39,344.16,5853.0,1647.0
0,4000.0,0.0,5829.15,1829.15,-42.6,169.78,47.0,11451.0
0,3000.0,0.0,4191.64,1191.64,-43.6,122.46,49.0,201.0
4,67.18,0.0,167.7477,100.5677,-3.4,171.1,2369.0,1391.0
0,2200.0,0.0,2456.11,256.11,-10.68,208.02,0.0,0.0
44,576.2,0.0,2115.81,1539.61,-52.06,235.09,1543.0,1007.0
0,15000.0,0.0,16526.34,1526.34,-78.71,552.8,2824.0,22841.0
684,129.26,3370.74,320.74,191.48,-5.8,142.87,977.0,1923.0
669,1145.82,6354.18,3224.7,2078.88,-48.56,322.47,38.0,462.0
0,2200.0,0.0,2240.51,40.51,-1.57,88.46,500.0,0.0
0,1500.0,0.0,2185.19,685.19,-26.32,60.44,0.0,0.0
0,5500.0,0.0,6103.09,603.09,-84.96,170.08,23850.0,48050.0
0,2500.0,0.0,2640.14,140.14,-4.43,83.44,5606.0,3394.0
0,4999.99,0.0,5170.53,170.54,-10.46,173.69,41969.0,1831.0
0,3000.0,0.0,3508.61,508.61,-28.46,107.47,652.0,59895.0
489,284.39,2215.61,612.62,328.23,-11.96,98.77,663.0,87.0
0,7000.0,0.0,7620.444,620.444,-18.92,208.71,16201.0,9499.0
0,7000.0,0.0,7300.89,300.89,-30.13,225.84,32498.0,28302.0
0,8000.0,0.0,8884.51,884.51,-127.58,246.76,1092.0,9707.0
261,498.47,1501.53,818.76,320.29,-18.11,71.98,2035.0,1965.0
298,1037.31,2462.69,2374.95,1337.64,-38.22,158.33,818.0,4982.0
0,5999.09,0.0,8462.38,2463.29,-89.63,235.37,132.0,588.0
212,2198.34,2801.66,4013.6,1815.26,-68.71,201.43,920.0,3699.0
0,2000.0,0.0,2185.43,185.43,-7.9,77.9,7456.0,4895.0
0,15000.0,0.0,15977.11,977.11,-62.67,524.32,6069.0,12370.0
1007,1362.53,3637.47,2662.4,1299.87,-47.72,204.8,2067.0,2236.0
1208,84.29,915.71,286.68,202.39,-4.05,45.24,30.0,959.0
0,15000.0,0.0,15217.93,217.93,-23.06,480.14,84144.0,856.0
0,12000.0,0.0,13396.93,1396.93,-48.97,466.71,11451.0,122860.0
0,6500.0,0.0,7929.6,1429.6,-69.75,243.19,2658.0,1051.0
0,5000.0,0.0,5499.94,499.94,-29.94,444.81,3643.0,2393.0
0,15000.0,0.0,19911.33,4911.33,-245.69,397.32,26425.0,71525.0
0,2500.01,0.0,3420.71,920.7,-41.15,95.48,8481.0,9975.0
0,7000.0,0.0,7207.09,207.09,-13.36,168.41,14135.0,3865.0
140,949.89,14050.11,1643.61,693.72,-37.01,547.87,7540.0,3622.0
0,12000.0,0.0,12456.5905,456.5905,-44.49,389.12,36507.0,9513.0
0,3000.0,0.0,3120.21,120.21,-16.36,0.0,14711.0,12444.0
0,7500.0,0.0,7646.9,146.9,-4.28,336.52,11304.0,52566.0
0,4400.0,0.0,4857.43,457.43,-49.73,140.33,8786.0,4414.0
0,6400.0,0.0,7317.62,917.62,-103.1,201.52,20369.0,43731.0
0,15000.0,0.0,15685.894,685.894,-33.09,565.05,1515.0,6885.0
0,2999.85,0.0,3144.7208,144.8708,-8.03,108.82,7528.0,3419.0
1119,114.22,6885.78,305.66,191.44,-5.95,305.66,428.0,7072.0
815,1195.11,6304.89,2517.12,1322.01,-47.01,302.14,2910.0,9133.0
0,2199.99,0.0,2203.39,3.4,-0.47,173.27,29361.0,39.0
0,5300.0,0.0,6027.36,727.36,-52.33,180.88,9648.0,9422.0
0,3499.72,0.0,4083.24,583.52,-26.53,133.67,4554.0,3904.0
0,3000.01,0.0,4018.16,1018.15,-51.17,86.42,941.0,13309.0
0,2000.0,0.0,2392.48,392.48,-16.88,77.67,928.0,4753.0
340,177.74,3822.26,821.88,644.14,-19.49,136.98,1765.0,7543.0
0,15000.0,0.0,16014.7,1014.7,-98.5,486.12,50687.0,20033.0
0,3999.99,0.0,5844.36,1844.37,-51.23,173.71,61178.0,61323.0
0,2500.0,0.0,3036.7,536.7,-19.88,102.05,2727.0,2074.0
265,637.54,3362.46,1308.16,670.62,-24.75,163.52,609.0,77167.0
0,3500.0,0.0,4256.6,756.6,-34.39,133.65,5601.0,1199.0
0,15000.0,0.0,18149.85,3149.85,-217.39,516.24,224.0,8776.0
0,4200.0,0.0,4759.94,559.94,-67.47,132.19,23797.0,553.0
0,9000.0,0.0,9458.93,458.93,-70.72,275.8,16862.0,341.0
0,14600.0,0.0,15603.9,1003.9,-83.12,325.36,39879.0,33921.0
0,4000.0,0.0,4462.54,462.54,-20.85,110.93,95.0,18905.0
0,14999.99,0.0,15457.62,457.63,-29.35,524.32,6496.0,14773.0
0,2800.0,0.0,3095.21,295.21,-16.4,101.23,4026.0,15282.0
447,205.48,10753.52,602.98,397.5,-18.23,301.49,2372.0,6889.0
10,6291.18,0.0,10391.58,4100.4,-159.31,400.83,14839.0,9361.0
0,2000.0,0.0,2859.11,859.11,-33.03,80.57,1000.0,863.0
0,7500.0,0.0,8776.23,1276.23,-58.01,286.39,2265.0,4735.0
252,0.0,15000.0,0.0,0.0,0.0,440.09,27628.0,32741.0
0,3000.0,0.0,3739.32,739.32,-48.81,104.22,19396.0,404.0
0,9675.07,0.0,9795.38,120.31,-7.42,341.15,6629.0,2671.0
0,2999.99,0.0,3888.33,888.34,-34.67,120.25,5998.0,3669.0
0,15000.0,0.0,17083.07,2083.07,-112.91,384.58,16652.0,45394.0
0,15500.0,0.0,15909.82,409.82,-53.51,483.29,25919.0,11751.0
0,10000.0,0.0,10161.7908,161.7908,-8.92,259.68,1487.0,4062.0
0,5000.01,0.0,6142.72,1142.71,-82.51,166.52,16751.0,18639.0
0,4000.0,0.0,5579.55,1579.55,-49.11,172.56,3827.0,9998.0
0,2000.0,0.0,2252.34,252.34,-27.78,63.17,30746.0,3554.0
0,9000.0,0.0,10599.33,1599.33,-146.06,0.0,39490.0,13610.0
0,7000.0,0.0,7888.46,888.46,-38.22,271.84,3989.0,26111.0
0,12007.33,0.0,12896.23,888.9,-99.87,381.27,6142.0,38558.0
0,2500.0,0.0,2926.93,426.93,-19.41,95.46,265.0,10609.0
0,4000.0,0.0,4899.54,899.54,-28.12,174.2,250.0,845.0
0,2932.3,0.0,4575.88,1643.58,-51.41,127.7,0.0,0.0
0,5500.0,0.0,6142.69,642.69,-56.37,181.11,59615.0,30744.0
0,3000.0,0.0,3270.78,270.78,-8.6,129.82,5313.0,16896.0
0,2000.0,0.0,2000.0,0.0,0.0,65.96,401.0,2366.0
0,1549.99,0.0,1797.82,247.83,-12.71,57.2,30751.0,11281.0
